,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
32117,33,technician,single,secondary,no,632,no,no,cellular,28,aug,99,12,-1,0,unknown,no
32118,40,management,married,tertiary,no,-73,no,no,unknown,13,jun,351,2,-1,0,unknown,no
32119,29,admin.,single,secondary,no,879,yes,no,cellular,4,may,187,1,-1,0,unknown,no
32120,32,blue-collar,married,primary,no,510,yes,yes,cellular,10,jul,15,23,-1,0,unknown,no
32121,31,management,married,tertiary,no,3233,yes,no,cellular,15,jul,1889,1,-1,0,unknown,no
32122,30,technician,single,tertiary,no,8,no,yes,cellular,27,jul,15,8,-1,0,unknown,no
32123,34,self-employed,single,tertiary,no,-61,no,no,cellular,5,feb,164,1,-1,0,unknown,no
32124,22,admin.,single,secondary,no,113,no,no,cellular,14,apr,430,2,-1,0,unknown,no
32125,56,retired,married,secondary,no,899,yes,yes,cellular,14,may,115,1,-1,0,unknown,no
32126,29,management,single,tertiary,no,-51,yes,no,cellular,19,nov,157,1,186,1,failure,no
32127,31,blue-collar,married,primary,no,-62,yes,yes,cellular,18,jul,220,3,-1,0,unknown,no
32128,45,blue-collar,married,secondary,no,3474,yes,no,unknown,20,may,442,2,-1,0,unknown,yes
32129,53,self-employed,married,tertiary,no,-83,no,no,cellular,7,jul,46,1,-1,0,unknown,no
32130,57,self-employed,married,secondary,no,298,yes,no,cellular,25,may,110,1,-1,0,unknown,no
32131,42,blue-collar,married,secondary,no,66,no,no,cellular,18,nov,236,2,-1,0,unknown,yes
32132,34,admin.,single,secondary,no,335,yes,yes,cellular,5,may,84,1,353,1,failure,no
32133,33,management,single,tertiary,no,9163,no,no,cellular,20,nov,139,1,192,1,failure,no
32134,54,blue-collar,married,secondary,no,3947,yes,no,cellular,20,apr,143,1,361,1,failure,no
32135,33,management,single,tertiary,no,-13,yes,no,cellular,16,may,36,1,254,1,failure,no
32136,38,self-employed,married,tertiary,no,74,yes,no,cellular,13,jan,60,1,138,1,failure,no
32137,27,blue-collar,married,secondary,no,471,yes,no,cellular,16,nov,87,1,133,7,success,no
32138,26,blue-collar,married,secondary,no,-83,yes,no,unknown,15,may,75,2,356,1,failure,no
32139,41,technician,married,secondary,no,480,yes,no,unknown,1,may,367,1,-1,0,unknown,no
32140,48,self-employed,married,tertiary,no,-565,yes,no,unknown,20,may,206,4,-1,0,unknown,no
32141,40,admin.,married,secondary,no,-408,yes,no,cellular,5,feb,304,2,-1,0,unknown,no
32142,48,self-employed,married,tertiary,no,512,yes,no,unknown,25,may,8,7,-1,0,unknown,no
32143,50,blue-collar,married,primary,no,-252,yes,no,cellular,8,jul,642,4,-1,0,unknown,no
32144,58,retired,married,secondary,no,6820,no,no,cellular,15,jun,138,2,-1,0,unknown,no
32145,39,management,married,secondary,no,3954,no,no,unknown,14,may,493,2,-1,0,unknown,no
32146,43,entrepreneur,married,secondary,no,778,yes,no,cellular,25,jul,244,4,-1,0,unknown,no
32147,51,blue-collar,married,primary,no,1037,no,no,unknown,3,jun,225,3,-1,0,unknown,no
32148,42,management,married,tertiary,no,1032,yes,no,cellular,5,aug,144,4,-1,0,unknown,no
32149,35,blue-collar,married,secondary,no,768,yes,no,cellular,12,aug,186,3,-1,0,unknown,no
32150,50,management,married,tertiary,no,1493,no,no,cellular,13,jul,161,1,-1,0,unknown,no
32151,28,management,single,secondary,no,2106,no,no,cellular,18,aug,498,3,-1,0,unknown,yes
32152,29,self-employed,single,tertiary,no,12,yes,no,unknown,4,may,67,4,-1,0,unknown,no
32153,44,technician,married,secondary,no,243,yes,no,cellular,26,may,236,2,-1,0,unknown,no
32154,36,management,married,tertiary,no,833,no,no,cellular,15,may,13,1,-1,0,unknown,no
32155,32,services,married,secondary,no,245,yes,no,unknown,14,jun,1107,2,-1,0,unknown,yes
32156,42,technician,married,tertiary,no,609,no,no,cellular,7,feb,92,2,-1,0,unknown,no
32157,51,blue-collar,married,secondary,no,1245,yes,no,unknown,19,nov,10,1,188,1,failure,no
32158,53,blue-collar,married,primary,no,779,yes,no,unknown,15,jun,30,26,-1,0,unknown,no
32159,49,admin.,married,secondary,no,-433,yes,no,cellular,20,apr,905,2,355,1,failure,no
32160,49,management,married,tertiary,no,547,yes,no,cellular,9,jul,878,4,-1,0,unknown,yes
32161,38,blue-collar,married,secondary,no,147,yes,no,unknown,5,jun,75,1,-1,0,unknown,no
32162,42,blue-collar,married,secondary,no,13,yes,yes,cellular,18,jul,142,1,-1,0,unknown,no
32163,33,blue-collar,married,primary,no,265,no,no,unknown,7,jun,125,3,-1,0,unknown,no
32164,42,blue-collar,married,primary,no,2522,yes,no,unknown,14,may,47,3,360,0,failure,no
32165,35,technician,married,secondary,no,968,yes,no,cellular,7,jul,741,4,-1,0,unknown,yes
32166,57,blue-collar,married,secondary,no,5,no,no,unknown,19,may,36,1,-1,0,unknown,no
32167,37,services,married,secondary,no,440,yes,no,cellular,25,aug,421,4,-1,0,unknown,yes
32168,31,management,single,tertiary,no,-186,yes,yes,unknown,6,may,372,1,-1,0,unknown,no
32169,53,self-employed,married,secondary,no,1898,no,no,cellular,1,feb,1035,2,-1,0,unknown,yes
32170,37,self-employed,married,tertiary,no,237,yes,no,unknown,6,may,382,2,-1,0,unknown,no
32171,56,management,married,tertiary,no,92,no,no,unknown,7,jun,100,2,-1,0,unknown,no
32172,47,technician,married,tertiary,no,211,no,no,cellular,7,apr,144,1,-1,0,unknown,no
32173,24,management,single,tertiary,no,-225,yes,no,unknown,30,may,326,2,-1,0,unknown,no
32174,54,management,married,tertiary,no,1094,no,no,unknown,16,apr,95,1,358,0,unknown,no
32175,36,management,single,tertiary,no,526,no,no,cellular,22,jun,249,1,-1,0,unknown,no
32176,27,admin.,married,secondary,no,411,no,yes,unknown,3,may,152,2,-1,0,unknown,no
32177,37,self-employed,single,secondary,no,418,no,no,cellular,13,aug,130,3,-1,0,unknown,no
32178,34,management,single,tertiary,no,92,yes,no,unknown,19,may,17,3,-1,0,unknown,no
32179,32,services,married,secondary,no,-197,no,no,unknown,22,may,320,1,-1,0,unknown,no
32180,35,technician,married,secondary,no,1794,yes,no,unknown,14,may,425,2,-1,0,unknown,no
32181,34,services,single,secondary,no,6177,no,no,unknown,20,jun,6,3,-1,0,unknown,no
32182,36,technician,married,secondary,no,5536,yes,no,cellular,12,may,760,1,361,1,failure,no
32183,25,blue-collar,married,secondary,no,206,yes,no,unknown,7,may,208,1,-1,0,unknown,no
32184,48,blue-collar,married,primary,no,361,yes,no,cellular,9,jul,1127,4,-1,0,unknown,no
32185,37,management,single,tertiary,no,361,yes,yes,unknown,8,jun,222,1,-1,0,unknown,no
32186,34,admin.,single,secondary,no,188,yes,no,unknown,9,may,524,1,-1,0,unknown,no
32187,46,services,married,secondary,no,4059,yes,no,cellular,16,apr,290,1,352,0,failure,no
32188,47,management,married,tertiary,no,259,yes,no,unknown,7,may,429,4,-1,0,unknown,no
32189,57,admin.,married,secondary,no,600,no,no,cellular,2,jun,234,2,-1,0,unknown,no
32190,29,unknown,married,secondary,no,534,no,no,cellular,12,aug,177,7,-1,0,unknown,no
32191,44,technician,married,secondary,no,638,yes,no,unknown,7,jun,35,22,-1,0,unknown,no
32192,33,blue-collar,married,primary,no,1512,yes,no,unknown,19,may,270,1,-1,0,unknown,no
32193,36,blue-collar,married,primary,no,-42,no,yes,cellular,10,jul,17,22,-1,0,unknown,no
32194,35,management,single,tertiary,no,1803,yes,no,unknown,17,may,70,1,-1,0,unknown,no
32195,66,blue-collar,married,primary,no,1852,no,no,telephone,20,apr,64,7,183,1,failure,no
32196,57,blue-collar,married,primary,no,25,yes,no,cellular,7,aug,89,4,-1,0,unknown,no
32197,35,management,married,tertiary,no,536,yes,no,unknown,7,jun,90,16,-1,0,unknown,no
32198,55,self-employed,married,tertiary,no,83,yes,no,unknown,25,jun,167,3,-1,0,unknown,yes
32199,48,technician,married,secondary,no,-244,no,no,cellular,31,jul,236,4,-1,0,unknown,no
32200,41,management,married,tertiary,no,-21,yes,no,cellular,18,nov,335,1,118,6,failure,no
32201,46,admin.,married,secondary,no,3,yes,yes,unknown,21,may,80,2,-1,0,unknown,no
32202,39,management,married,tertiary,no,662,no,no,cellular,7,aug,75,2,-1,0,unknown,no
32203,36,management,married,tertiary,no,270,no,no,cellular,17,nov,168,1,-1,0,unknown,no
32204,33,technician,married,secondary,no,566,yes,yes,cellular,5,aug,271,2,-1,0,unknown,no
32205,37,entrepreneur,single,tertiary,no,-630,yes,no,cellular,7,jul,55,3,-1,0,unknown,no
32206,51,technician,married,secondary,no,192,no,no,cellular,2,aug,14,6,-1,0,unknown,no
32207,32,entrepreneur,married,secondary,no,26,yes,no,cellular,13,aug,180,1,-1,0,unknown,no
32208,33,management,single,tertiary,no,890,yes,no,cellular,17,jul,104,3,-1,0,unknown,no
32209,36,management,married,tertiary,no,89,yes,no,cellular,20,jul,69,2,-1,0,unknown,no
32210,34,technician,married,secondary,no,-293,yes,yes,unknown,8,may,81,4,-1,0,unknown,no
32211,35,technician,single,secondary,no,527,yes,yes,unknown,5,jun,93,1,-1,0,unknown,no
32212,41,blue-collar,married,secondary,no,562,yes,yes,cellular,7,apr,1095,1,355,1,failure,no
32213,56,blue-collar,married,primary,no,105,yes,no,unknown,14,may,322,2,-1,0,unknown,yes
32214,31,unemployed,single,secondary,no,647,no,no,unknown,20,aug,56,1,-1,0,unknown,no
32215,62,retired,married,primary,no,367,no,no,cellular,10,aug,173,1,-1,0,unknown,no
32216,31,management,single,tertiary,no,437,yes,no,cellular,1,apr,85,2,-1,0,unknown,no
32217,39,blue-collar,married,secondary,no,203,yes,no,unknown,30,jun,64,4,-1,0,unknown,no
32218,31,management,married,tertiary,no,1019,yes,no,unknown,7,jul,88,1,-1,0,unknown,no
32219,42,technician,married,tertiary,no,32,yes,no,cellular,5,may,69,1,359,1,failure,no
32220,40,blue-collar,married,primary,no,-62,yes,no,unknown,3,jun,82,5,-1,0,unknown,no
32221,44,technician,married,secondary,no,648,yes,no,cellular,25,aug,341,2,-1,0,unknown,no
32222,32,services,single,secondary,no,350,yes,no,cellular,6,may,161,1,427,0,unknown,yes
32223,50,management,married,tertiary,no,-84,no,no,cellular,4,may,367,1,-1,0,unknown,no
32224,39,blue-collar,married,secondary,no,466,yes,no,cellular,26,may,87,1,357,1,failure,no
32225,36,technician,single,secondary,no,-98,yes,yes,unknown,7,may,655,1,-1,0,unknown,no
32226,35,blue-collar,single,secondary,no,402,yes,yes,cellular,12,may,125,2,-1,0,unknown,no
32227,45,unemployed,married,secondary,no,-339,yes,no,cellular,6,may,469,3,-1,0,unknown,no
32228,35,management,married,tertiary,no,888,yes,no,unknown,6,may,282,2,-1,0,unknown,no
32229,34,services,married,secondary,no,199,no,no,unknown,12,may,115,2,-1,0,unknown,no
32230,39,management,married,tertiary,no,-15,no,no,cellular,4,aug,105,4,-1,0,unknown,no
32231,48,blue-collar,married,secondary,no,667,yes,no,cellular,18,jul,84,4,-1,0,unknown,no
32232,53,management,married,secondary,no,377,no,yes,unknown,3,jun,115,2,-1,0,unknown,no
32233,31,blue-collar,single,secondary,no,677,no,no,cellular,9,jul,215,3,-1,0,unknown,no
32234,37,management,married,tertiary,no,961,yes,no,cellular,17,jul,535,3,-1,0,unknown,no
32235,51,blue-collar,married,primary,no,198,no,no,cellular,24,jul,720,2,-1,0,unknown,no
32236,29,student,single,secondary,no,648,no,no,cellular,20,nov,386,1,155,1,failure,no
32237,36,management,married,tertiary,no,746,yes,no,cellular,7,may,303,1,363,1,failure,no
32238,43,technician,married,secondary,no,4681,yes,no,unknown,16,may,95,4,-1,0,unknown,no
32239,37,blue-collar,married,primary,no,632,no,no,unknown,5,jun,307,3,-1,0,unknown,no
32240,60,management,married,tertiary,no,747,no,no,cellular,19,nov,258,1,134,1,failure,no
32241,31,blue-collar,married,secondary,no,376,yes,no,unknown,27,may,309,1,-1,0,unknown,no
32242,39,management,married,tertiary,no,599,no,no,cellular,4,feb,75,1,-1,0,unknown,no
32243,33,services,married,secondary,no,-30,yes,no,cellular,18,nov,392,1,-1,0,unknown,no
32244,33,technician,married,tertiary,no,-218,yes,no,cellular,13,may,250,1,100,4,failure,no
32245,27,blue-collar,married,secondary,no,106,yes,yes,unknown,7,may,344,2,-1,0,unknown,no
32246,39,blue-collar,married,secondary,no,523,yes,no,unknown,7,jun,65,2,-1,0,unknown,no
32247,35,blue-collar,married,secondary,no,141,no,no,cellular,12,aug,160,4,-1,0,unknown,no
32248,31,technician,married,tertiary,no,826,no,no,cellular,14,aug,481,2,-1,0,unknown,no
32249,43,blue-collar,married,primary,no,-8,yes,no,cellular,20,apr,9,2,357,5,failure,no
32250,48,blue-collar,married,secondary,no,-48,yes,no,cellular,14,may,552,1,369,1,failure,no
32251,29,services,married,secondary,no,870,yes,no,unknown,15,may,287,2,-1,0,unknown,no
32252,34,management,married,tertiary,no,113,no,no,cellular,19,nov,118,1,-1,0,unknown,no
32253,34,self-employed,married,secondary,no,-33,no,no,unknown,27,may,88,7,-1,0,unknown,no
32254,28,blue-collar,single,primary,no,302,yes,no,cellular,7,may,403,3,-1,0,unknown,no
32255,64,retired,married,secondary,no,2953,yes,no,cellular,20,nov,5,7,-1,0,unknown,no
32256,34,management,single,tertiary,no,244,yes,no,cellular,20,apr,58,1,351,1,failure,no
32257,32,management,single,tertiary,no,52,no,no,unknown,19,may,341,1,-1,0,unknown,no
32258,27,admin.,married,secondary,no,83,no,no,unknown,16,may,181,1,-1,0,unknown,no
32259,47,management,married,tertiary,no,471,no,no,cellular,30,apr,14,15,-1,0,unknown,no
32260,34,self-employed,married,secondary,no,751,no,no,unknown,22,may,210,2,-1,0,unknown,no
32261,37,technician,married,secondary,no,214,yes,yes,unknown,15,may,301,1,-1,0,unknown,no
32262,46,technician,married,tertiary,no,53,no,yes,cellular,14,jul,23,7,-1,0,unknown,no
32263,42,technician,married,secondary,no,794,yes,no,cellular,24,jul,70,1,-1,0,unknown,no
32264,29,management,single,tertiary,no,1042,yes,no,unknown,12,may,370,1,-1,0,unknown,no
32265,34,services,married,secondary,no,51,yes,yes,cellular,14,may,1079,4,-1,0,unknown,no
32266,32,technician,married,secondary,no,256,yes,no,cellular,8,jul,360,2,-1,0,unknown,no
32267,34,technician,married,secondary,no,246,yes,no,cellular,16,apr,60,3,-1,0,unknown,no
32268,25,services,married,secondary,no,3649,yes,no,unknown,19,may,48,1,-1,0,unknown,no
32269,59,retired,married,secondary,no,394,yes,no,unknown,30,jun,55,11,-1,0,unknown,no
32270,41,entrepreneur,married,tertiary,no,-381,yes,no,cellular,8,feb,10,16,-1,0,unknown,no
32271,52,admin.,married,secondary,no,648,yes,no,unknown,7,jun,397,1,-1,0,unknown,no
32272,52,blue-collar,married,primary,no,350,yes,no,unknown,8,may,65,2,-1,0,unknown,no
32273,27,admin.,single,secondary,no,3207,yes,no,cellular,16,apr,409,8,-1,0,unknown,yes
32274,50,technician,married,secondary,no,1709,yes,no,cellular,20,nov,103,3,-1,0,unknown,no
32275,29,blue-collar,single,primary,no,691,yes,no,unknown,5,may,101,2,-1,0,unknown,no
32276,46,self-employed,married,secondary,no,312,yes,no,cellular,27,apr,172,3,-1,0,unknown,no
32277,36,self-employed,married,secondary,no,288,no,no,cellular,28,jul,1011,2,-1,0,unknown,no
32278,38,management,married,tertiary,no,-280,yes,no,cellular,28,jul,424,3,-1,0,unknown,no
32279,56,management,married,tertiary,no,335,yes,yes,cellular,12,aug,76,7,-1,0,unknown,no
32280,48,blue-collar,married,secondary,no,103,yes,no,unknown,9,may,113,10,345,1,failure,no
32281,48,technician,married,secondary,no,2249,yes,no,cellular,13,may,136,1,-1,0,unknown,no
32282,28,admin.,married,secondary,no,50,yes,no,unknown,8,may,128,3,-1,0,unknown,no
32283,39,services,married,secondary,no,-365,yes,no,cellular,17,apr,185,1,358,1,failure,no
32284,45,management,married,tertiary,no,31,no,no,unknown,15,jun,231,1,-1,0,unknown,no
32285,58,retired,married,tertiary,no,3525,no,no,cellular,17,apr,76,2,185,1,failure,no
32286,27,blue-collar,single,secondary,no,1064,no,no,cellular,7,apr,332,1,184,1,success,yes
32287,26,management,married,tertiary,no,-648,yes,no,unknown,9,may,261,1,-1,0,unknown,no
32288,29,services,married,secondary,no,1389,no,no,unknown,19,jun,45,1,-1,0,unknown,no
32289,30,blue-collar,single,secondary,no,498,no,yes,unknown,2,jun,12,14,-1,0,unknown,no
32290,54,technician,married,secondary,no,-45,yes,yes,cellular,21,aug,13,10,-1,0,unknown,no
32291,26,technician,single,secondary,no,790,yes,no,unknown,9,may,102,1,-1,0,unknown,no
32292,39,technician,married,secondary,no,694,yes,no,cellular,3,feb,125,1,348,7,failure,no
32293,42,technician,married,secondary,no,75,yes,yes,cellular,15,may,75,1,291,1,failure,no
32294,40,admin.,married,secondary,no,-117,yes,no,unknown,5,jun,79,1,-1,0,unknown,no
32295,44,admin.,married,secondary,no,290,yes,no,cellular,7,nov,101,3,-1,0,unknown,no
32296,48,technician,married,secondary,no,959,yes,no,cellular,8,jan,172,1,-1,0,unknown,no
32297,55,management,married,tertiary,no,6472,yes,no,cellular,13,may,6,3,140,10,failure,no
32298,44,blue-collar,married,primary,no,81,no,no,cellular,6,aug,322,4,-1,0,unknown,no
32299,58,blue-collar,married,unknown,no,1029,no,no,unknown,26,oct,6,1,-1,0,unknown,no
32300,38,services,married,secondary,no,421,yes,no,unknown,22,jun,163,3,-1,0,unknown,no
32301,38,technician,married,secondary,no,4351,yes,no,cellular,18,nov,307,2,-1,0,unknown,no
32302,35,admin.,married,secondary,no,480,yes,yes,cellular,6,may,16,11,-1,0,unknown,no
32303,36,management,single,tertiary,no,8061,yes,yes,cellular,14,may,147,4,-1,0,unknown,no
32304,44,management,married,tertiary,no,2467,yes,no,unknown,5,may,312,1,-1,0,unknown,no
32305,53,technician,married,secondary,no,14310,no,no,cellular,20,nov,210,2,-1,0,unknown,no
32306,51,technician,married,secondary,no,507,no,no,cellular,4,jan,190,1,-1,0,unknown,no
32307,36,technician,married,secondary,no,1278,yes,no,cellular,13,may,59,1,364,1,failure,no
32308,31,management,single,tertiary,no,1099,no,no,cellular,7,may,238,1,98,4,failure,no
32309,33,blue-collar,single,secondary,no,429,yes,no,cellular,17,may,249,1,-1,0,unknown,no
32310,30,blue-collar,married,secondary,no,-29,yes,yes,cellular,16,apr,124,1,143,1,failure,no
32311,70,retired,married,primary,no,150,yes,no,cellular,23,jul,56,2,-1,0,unknown,no
32312,44,admin.,married,secondary,no,437,yes,no,cellular,27,jul,296,2,-1,0,unknown,yes
32313,39,management,married,tertiary,no,70,no,no,cellular,17,aug,80,5,-1,0,unknown,no
32314,44,blue-collar,married,secondary,no,611,yes,no,cellular,9,jul,149,1,-1,0,unknown,no
32315,53,services,married,secondary,no,196,no,no,unknown,25,jun,64,2,-1,0,unknown,no
32316,34,management,married,tertiary,no,807,no,no,unknown,4,jun,522,1,-1,0,unknown,yes
32317,50,blue-collar,married,secondary,no,2170,yes,yes,cellular,18,nov,4,3,-1,0,unknown,no
32318,41,technician,married,secondary,no,9647,no,no,unknown,20,jun,49,3,-1,0,unknown,no
32319,31,services,single,secondary,no,456,yes,no,cellular,4,jul,634,2,-1,0,unknown,yes
32320,47,admin.,married,secondary,no,27,yes,yes,cellular,4,feb,14,8,178,1,failure,no
32321,51,blue-collar,married,primary,no,398,yes,no,cellular,4,may,244,1,326,5,failure,no
32322,25,management,married,tertiary,no,-28,no,no,cellular,17,nov,200,2,-1,0,unknown,no
32323,51,blue-collar,married,secondary,no,129,yes,no,unknown,15,may,294,3,-1,0,unknown,no
32324,28,services,single,tertiary,no,91,no,no,cellular,18,feb,300,1,-1,0,unknown,no
32325,55,retired,married,secondary,no,-48,yes,no,cellular,18,may,17,7,-1,0,unknown,no
32326,31,technician,single,secondary,no,471,no,no,cellular,25,apr,331,1,-1,0,unknown,no
32327,45,technician,married,secondary,no,1354,yes,no,unknown,12,may,202,3,-1,0,unknown,no
32328,51,admin.,married,secondary,no,-249,no,yes,cellular,30,jul,886,1,-1,0,unknown,no
32329,40,services,married,tertiary,no,39,no,yes,cellular,18,nov,119,2,-1,0,unknown,no
32330,35,blue-collar,married,secondary,no,358,no,yes,cellular,29,jul,100,2,-1,0,unknown,no
32331,42,management,married,tertiary,no,595,no,no,unknown,4,may,82,1,-1,0,unknown,no
32332,39,management,single,tertiary,no,-62,no,no,cellular,5,jul,114,1,-1,0,unknown,no
32333,30,admin.,married,secondary,no,327,yes,no,cellular,7,aug,164,3,-1,0,unknown,no
32334,42,management,married,tertiary,no,253,no,no,cellular,28,may,95,1,96,1,failure,no
32335,35,blue-collar,married,secondary,no,-67,yes,no,unknown,3,may,82,1,-1,0,unknown,no
32336,46,admin.,married,secondary,no,54,yes,yes,unknown,7,jun,398,2,-1,0,unknown,yes
32337,29,blue-collar,single,primary,no,40,no,no,cellular,14,feb,398,7,-1,0,unknown,yes
32338,38,services,married,secondary,no,333,yes,no,unknown,2,jun,219,3,-1,0,unknown,no
32339,33,management,married,tertiary,no,516,yes,no,cellular,4,may,128,1,277,1,failure,no
32340,34,services,single,primary,no,452,no,no,unknown,5,jun,237,4,-1,0,unknown,no
32341,56,blue-collar,married,primary,no,423,no,no,unknown,2,jun,75,3,-1,0,unknown,no
32342,40,admin.,married,secondary,no,150,yes,no,cellular,26,feb,15,8,-1,0,unknown,no
32343,36,technician,married,tertiary,no,631,yes,no,cellular,6,feb,78,1,152,1,failure,no
32344,40,unemployed,married,tertiary,no,29,no,no,unknown,4,jun,1267,1,-1,0,unknown,no
32345,30,blue-collar,single,secondary,no,229,yes,no,cellular,10,may,359,1,277,1,success,yes
32346,41,management,married,tertiary,no,284,yes,yes,cellular,10,aug,7,6,-1,0,unknown,no
32347,43,blue-collar,married,primary,no,701,yes,no,cellular,9,may,8,1,370,1,failure,no
32348,34,blue-collar,married,primary,no,729,yes,no,unknown,28,may,63,3,-1,0,unknown,no
32349,50,admin.,married,secondary,no,99,no,no,unknown,4,jun,154,3,-1,0,unknown,no
32350,23,blue-collar,single,primary,no,400,no,no,cellular,7,may,434,1,-1,0,unknown,no
32351,38,blue-collar,married,secondary,no,-708,no,yes,cellular,20,jul,10,8,-1,0,unknown,no
32352,37,technician,married,secondary,no,1254,yes,no,unknown,19,may,507,3,-1,0,unknown,no
32353,41,services,married,secondary,no,510,no,no,unknown,20,jun,165,1,-1,0,unknown,no
32354,52,management,married,tertiary,no,1078,yes,no,unknown,16,may,105,3,-1,0,unknown,no
32355,40,services,married,secondary,no,492,yes,no,cellular,19,nov,419,3,-1,0,unknown,no
32356,23,services,single,secondary,no,275,yes,no,cellular,5,may,718,1,-1,0,unknown,no
32357,45,services,married,secondary,no,361,yes,yes,cellular,12,jul,66,6,-1,0,unknown,no
32358,44,entrepreneur,married,secondary,no,591,yes,no,cellular,19,may,348,2,-1,0,unknown,no
32359,37,technician,single,tertiary,no,11,no,yes,cellular,18,jul,226,1,-1,0,unknown,no
32360,36,admin.,married,secondary,no,345,no,no,unknown,23,jun,169,2,-1,0,unknown,no
32361,25,technician,single,secondary,no,399,yes,no,cellular,6,may,95,1,359,1,failure,no
32362,40,management,married,tertiary,no,294,yes,no,cellular,18,nov,44,1,139,4,failure,no
32363,37,self-employed,married,tertiary,no,-135,yes,no,cellular,20,mar,284,2,-1,0,unknown,yes
32364,50,blue-collar,married,secondary,no,273,yes,no,cellular,20,may,204,1,356,1,failure,no
32365,45,housemaid,married,primary,no,-34,no,no,unknown,6,jun,168,1,-1,0,unknown,no
32366,37,technician,married,secondary,no,529,yes,no,cellular,7,may,393,1,285,1,failure,no
32367,31,blue-collar,married,primary,no,-3,yes,no,cellular,20,may,52,1,-1,0,unknown,no
32368,35,blue-collar,married,primary,no,606,no,no,cellular,18,aug,9,6,-1,0,unknown,no
32369,41,blue-collar,married,secondary,no,60,no,no,cellular,25,jul,731,2,-1,0,unknown,no
32370,33,technician,married,secondary,no,428,yes,no,cellular,10,jul,320,2,-1,0,unknown,yes
32371,46,self-employed,married,secondary,no,554,yes,no,cellular,30,jul,87,3,-1,0,unknown,no
32372,30,management,married,tertiary,no,441,yes,no,cellular,30,apr,389,1,261,1,failure,no
32373,28,blue-collar,single,secondary,no,434,yes,no,unknown,8,may,261,6,-1,0,unknown,no
32374,56,blue-collar,married,secondary,no,791,no,no,unknown,5,jun,317,2,-1,0,unknown,no
32375,37,services,single,secondary,no,377,yes,no,unknown,17,may,425,2,-1,0,unknown,yes
32376,33,technician,married,secondary,no,5906,yes,no,cellular,20,nov,42,1,-1,0,unknown,no
32377,30,management,married,tertiary,no,909,yes,no,unknown,7,may,123,2,-1,0,unknown,no
32378,53,services,married,secondary,no,19,yes,no,unknown,15,may,22,10,0,0,unknown,no
32379,39,services,married,secondary,no,172,no,no,cellular,20,jul,41,2,-1,0,unknown,no
32380,30,blue-collar,married,secondary,no,-49,no,no,cellular,15,jul,673,1,-1,0,unknown,no
32381,46,management,married,tertiary,no,-217,yes,no,unknown,19,may,6,2,-1,0,unknown,no
32382,40,blue-collar,married,secondary,no,-7,yes,no,cellular,30,jul,77,8,-1,0,unknown,no
32383,26,admin.,single,tertiary,no,538,no,no,cellular,27,aug,255,2,-1,0,unknown,no
32384,43,self-employed,married,tertiary,no,-136,yes,no,unknown,27,may,160,3,-1,0,unknown,no
32385,44,unemployed,married,secondary,no,3868,no,no,cellular,23,mar,182,1,-1,0,unknown,yes
32386,34,services,married,secondary,no,-167,yes,no,unknown,28,may,259,2,-1,0,unknown,no
32387,53,technician,married,tertiary,no,10,no,yes,unknown,19,may,142,2,-1,0,unknown,no
32388,50,management,married,secondary,no,1515,yes,no,unknown,12,may,202,2,-1,0,unknown,no
32389,31,services,married,secondary,no,989,yes,no,cellular,19,nov,207,1,-1,0,unknown,no
32390,37,services,married,secondary,no,313,yes,no,cellular,22,jul,338,1,-1,0,unknown,no
32391,33,technician,married,secondary,no,55,yes,no,cellular,7,jan,64,2,-1,0,unknown,no
32392,33,technician,single,secondary,no,167,no,no,unknown,19,may,126,1,-1,0,unknown,no
32393,42,services,single,secondary,no,242,yes,no,cellular,4,may,280,2,-1,0,unknown,no
32394,54,self-employed,married,tertiary,no,-150,no,no,cellular,7,feb,13,6,-1,0,unknown,no
32395,39,management,married,tertiary,no,1040,no,no,cellular,14,nov,591,2,-1,0,unknown,no
32396,38,self-employed,married,secondary,no,-218,yes,no,cellular,14,jul,202,3,-1,0,unknown,no
32397,36,management,married,secondary,no,-13,yes,no,cellular,18,nov,68,1,-1,0,unknown,no
32398,40,technician,married,secondary,no,458,yes,no,cellular,18,nov,14,16,-1,0,unknown,no
32399,56,admin.,married,secondary,no,40,yes,no,cellular,15,may,202,1,370,1,failure,no
32400,39,blue-collar,married,primary,no,851,yes,no,cellular,9,may,1320,1,-1,0,unknown,yes
32401,54,retired,married,secondary,no,-20,no,no,cellular,6,jul,169,4,-1,0,unknown,no
32402,37,admin.,single,secondary,no,638,yes,no,unknown,8,may,177,1,-1,0,unknown,no
32403,46,self-employed,married,secondary,no,677,yes,no,unknown,5,jun,95,1,-1,0,unknown,no
32404,35,technician,single,secondary,no,85,yes,no,unknown,6,may,320,1,-1,0,unknown,no
32405,40,services,married,secondary,no,741,yes,yes,unknown,15,jun,110,4,-1,0,unknown,no
32406,57,management,married,tertiary,no,2474,no,no,cellular,8,may,132,1,157,0,failure,no
32407,35,self-employed,married,tertiary,no,146,no,no,cellular,9,aug,52,4,-1,0,unknown,no
32408,37,blue-collar,married,primary,no,-298,yes,no,cellular,24,jul,442,4,-1,0,unknown,no
32409,52,management,married,tertiary,no,58,yes,yes,unknown,17,jun,94,3,-1,0,unknown,no
